delta_true,N,order,replicate,draw_id,delta_draw
1,500,d0,1,641,1.5518102150113318
1,500,d0,1,646,1.7503976854257566
1,500,d0,1,651,1.8104612934749802
1,500,d0,1,656,4.496847318365758
1,500,d0,1,661,1.1753321583844132
1,500,d0,1,666,3.579664524403278
1,500,d0,1,671,0.5761047237475748
1,500,d0,1,676,1.6780080977673224
1,500,d0,1,681,0.5096277658607721
1,500,d0,1,686,0.7195552256254744
1,500,d0,1,691,0.6664861698543825
1,500,d0,1,696,2.5186629086814443
1,500,d0,1,701,1.7859027849580549
1,500,d0,1,706,2.906602952319361
1,500,d0,1,711,0.7397078072681614
1,500,d0,1,716,1.6975808579776988
1,500,d0,1,721,0.6191283591777532
1,500,d0,1,726,0.2672436974258087
1,500,d0,1,731,2.902052068828124
1,500,d0,1,736,0.8859635905069481
1,500,d0,1,741,3.72359833614201
1,500,d0,1,746,0.4943925784412339
1,500,d0,1,751,2.7033855922899193
1,500,d0,1,756,0.7854772574777441
1,500,d0,1,761,2.4098441158785775
1,500,d0,1,766,2.1233997394940003
1,500,d0,1,771,1.3131000351800244
1,500,d0,1,776,0.49165346925652315
1,500,d0,1,781,3.2390453703544075
1,500,d0,1,786,0.865441216381608
1,500,d0,1,791,1.4978942454030268
1,500,d0,1,796,1.218427089948133
1,500,d0,1,801,2.1162043265426846
1,500,d0,1,806,3.8584601816992623
1,500,d0,1,811,1.9248742510804036
1,500,d0,1,816,1.5748477094166846
1,500,d0,1,821,3.8615474892406847
1,500,d0,1,826,0.7642808926052165
1,500,d0,1,831,2.7182065434263523
1,500,d0,1,836,0.3991979056908246
1,500,d0,1,841,1.6699179101084907
1,500,d0,1,846,0.44601808223724704
1,500,d0,1,851,2.552180683062132
1,500,d0,1,856,2.818390418988346
1,500,d0,1,861,0.8166848703094066
1,500,d0,1,866,2.3247629580204316
1,500,d0,1,871,2.7665413370499716
1,500,d0,1,876,1.9577250556670638
1,500,d0,1,881,2.721335387063227
1,500,d0,1,886,1.8439194652545468
1,500,d0,1,891,1.122780435331273
1,500,d0,1,896,4.022527228965653
1,500,d0,1,901,0.9900795839989583
1,500,d0,1,906,1.7504746960720856
1,500,d0,1,911,2.9875825090899317
1,500,d0,1,916,2.676709290444892
1,500,d0,1,921,0.9170697251915939
1,500,d0,1,926,4.6416467187316695
1,500,d0,1,931,0.937591671836053
1,500,d0,1,936,0.8738526103114139
1,500,d0,1,941,0.7880363959496534
1,500,d0,1,946,0.5934020211590609
1,500,d0,1,951,1.4766084918109155
1,500,d0,1,956,1.3798336600890095
